in,0,label,Having_@_symbol,Having_IP,Prefix_suffix_separation,Redirection_//_symbol,Sub_domains,URL_Length,age_domain,dns_record,domain_registration_length,http_tokens,statistical_report,tiny_url,web_traffic
843,http://agenmurahgrosir.com/page/Bofa/security.php,1,0,0,0,0,0,0,1,1,1,0,0,0,1
844,http://ecutrack.com/box1/dropbx.php?docs=view&amp;readable-filetypes&amp;docpdfxls=3af55772835a104a0a81ad9948d254c03af55772835a104a0a81ad9948d254c0,1,0,0,0,0,0,1,1,1,1,0,1,0,1
845,http://primoframe.com/jimmy/,1,0,0,0,0,0,0,1,1,1,0,0,0,1
846,http://wpcgwadar.com/iyawoee/aptgd/,1,0,0,0,0,0,0,1,1,1,0,1,0,1
847,http://mobile-free.metulwx.com/mobile/impaye/e413ea8afcc080a62afbbd4a53ae798f/,1,0,0,1,0,0,1,1,1,1,0,0,1,1
848,http://www.chevysportsman.com/xxxxx/Aol/aol.htm,1,0,0,0,0,2,0,1,1,1,0,0,0,1
849,http://freestyle.d934713.u-telcom.net/Boa_Fud_2016/home/login.php?cmd=login_submit&amp;id=c175082131a50bed04f6b83823c92df5c175082131a50bed04f6b83823c92df5&amp;session=c175082131a50bed04f6b83823c92df5c175082131a50bed04f6b83823c92df5,1,0,0,1,0,1,1,1,1,1,0,0,0,1
850,http://worldtekevents.com/drive/drive/,1,0,0,0,0,0,0,1,1,1,0,0,0,1
851,http://wickedsickness.com/gb/tracking.php,1,0,0,0,0,0,0,1,1,1,0,1,0,1
852,http://tauruswelding.com/apply/eg/dg/wet/gfb/domain/pvtverify_clnt/index2.php?l=_JeHFUq_VJOXK0QWHtoGYDw1774256418&fid.13InboxLight.aspxn.1774256418&fid.125289964252813InboxLight99642_Product-UserID&userid=,1,0,0,0,0,1,1,1,1,1,0,0,0,1
853,http://tauruswelding.com/apply/eg/dg/wet/gfb/domain/pvtverify_clnt/,1,0,0,0,0,0,2,1,1,1,0,0,0,1
854,http://freenligne.com/free-mobile/free/user_id-5906fa791243e-738/,1,0,0,0,0,0,2,1,1,1,0,1,0,1
855,http://zaybtan.com/blessedd/aptgd/index.php,1,0,0,0,0,0,0,1,1,1,0,1,0,1
856,http://toplomashinex.com/wp-includes/SimplePie/XML/Declaration/hua.htm,1,0,0,0,0,0,2,1,1,1,0,0,1,1
857,http://www.zenhome.tn/amsweb.php?j94MR8S8BriU8e%2BWmkYmOsptVlzkbZKZOzQEMEYOlV82F7LbiODXO4RTWXXw5aaJYAfaRf7JroXJqsSf6QAU7lLhrTsxJot7ae5295jFnT1EKoHk37%2Bt6b%2FYq4azNjSWJZZyFcq7KhIyOvXyLO5TxVLawFVpekxk%2B8t%2B%2F1%2FOVuNzWK4UHD9nMhYKhzzGWcI9tPRNWwFbKLNtivf10s%2FeGMTJharyAOoTxdw40om4bzI%3D,1,0,0,0,0,2,1,1,1,1,0,0,0,1
858,http://lambabajunior.com/gazal/Googledrt1/,1,0,0,0,0,0,0,1,1,1,0,1,0,1
859,http://lambabajunior.com/4wale/Googledrt1/,1,0,0,0,0,0,0,1,1,1,0,1,0,1
860,http://lambabajunior.com/pdf/Googledrt1/,1,0,0,0,0,0,0,1,1,1,0,1,0,1
861,http://lambabajunior.com/gman/Googledrt1/,1,0,0,0,0,0,0,1,1,1,0,1,0,1
862,http://lambabajunior.com/gaz/Googledrt1/,1,0,0,0,0,0,0,1,1,1,0,1,0,1
863,http://blocked-notifications.co.nf/confirm/index.htm,1,0,0,1,0,2,0,1,1,1,0,0,0,0
864,http://help-fb-contact.hol.es/support/index.php,1,0,0,1,0,2,0,1,1,1,0,1,0,1
865,http://www.jobduties.org/boj/bmg/,1,0,0,0,0,0,0,1,1,1,0,0,0,1
866,http://itbsbr.com/lma/DHL/DHLExpress/autofil/id.php?l=_JeHFUq_VJOXK0QWHtoGYDw_Product-UserID&amp;userid,1,0,0,0,0,0,1,1,1,1,0,0,0,1
867,http://service-freeboxligne.com/assurez/4ff270fc23e5092af4190f37237470a0/index_2.html,1,0,0,1,0,0,1,1,1,1,0,1,0,1
868,http://service-freeboxligne.com/assurez/4ff270fc23e5092af4190f37237470a0/,1,0,0,1,0,0,2,1,1,1,0,1,0,1
869,http://brimkers.com/ausinvcontracts/ms/al.php,1,0,0,0,0,0,0,1,1,1,0,1,0,1
870,http://brimkers.com/sfginvest/cdg/,1,0,0,0,0,0,0,1,1,1,0,1,0,1
871,http://stchartered.com/images/adb/4a6e07e3a67d6a683dc2d1cabcd51860/index2.htm,1,0,0,0,0,0,1,1,1,1,0,0,0,1
872,http://jaymecares.com/B/sound/edocz/s2/,1,0,0,0,0,0,0,1,1,1,0,0,0,1
873,http://zioras.pl/Gdocs/s/,1,0,0,0,0,0,0,1,1,1,0,0,0,1
874,https://theparlourbeautyrooms.ie/dehl/Yah/T/Y1.html,1,0,0,0,0,0,0,1,1,1,0,0,0,1
875,http://jovan.soldatovic.org/css/google-manual/a3b6313fcfae89f8e394f9198ade566c/,1,0,0,0,0,0,1,1,1,1,0,0,0,1
876,http://www.diethealthresource4u.com/wp-content/plugins/Ashe/5940275e8ad33d7180718c132f39d9f0/,1,0,0,0,0,0,1,1,1,1,0,0,0,1
877,http://noway.oloruntiseoluwaseyi.com/006a9f1115c643200c315b5fde539f46/,1,0,0,0,0,0,2,1,1,1,0,1,0,1
878,http://mobile-free.metulwx.com/mobile/impaye/74b3256454ac92ff371620778f69eb18/,1,0,0,1,0,0,1,1,1,1,0,0,1,1
879,http://mobile-free.metulwx.com/mobile/impaye/0bd551f8a879b3352e896aa800838a06/,1,0,0,1,0,0,1,1,1,1,0,0,1,1
880,http://tahubulat.co.id/allana/dropbox/,1,0,0,0,0,0,0,1,1,1,0,1,1,1
881,http://siyacom.net/listoforderitemsneededforurgentsupply/cgi-bin/fomfix/form/confirm.php,1,0,0,0,0,0,1,1,1,1,0,1,0,1
882,http://yokohamajijyou.com/fos/,1,0,0,0,0,0,0,1,1,1,0,0,0,1
883,http://zovermedical.com.sa/bcvbcvsss/aptgd/,1,0,0,0,0,0,0,1,1,1,0,0,0,1
884,http://zovermedical.com.sa/okla/aptgd/,1,0,0,0,0,0,0,1,1,1,0,0,0,1
885,http://wocci.com/c3/,1,0,0,0,0,0,0,1,1,1,0,0,0,1
886,http://lambabajunior.com/lol/image.htm,1,0,0,0,0,0,0,1,1,1,0,1,0,1
887,http://primoframe.com/Scott/,1,0,0,0,0,0,0,1,1,1,0,0,0,1
888,http://baltkagroup.com/mailcheck/source/verification.php,1,0,0,0,0,0,2,1,1,1,0,1,0,1
889,http://nordaglia.com/gcheck/source/verification.php,1,0,0,0,0,0,0,1,1,1,0,1,0,1
890,http://baltkagroup.com/check/source/verification.php,1,0,0,0,0,0,0,1,1,1,0,1,0,1
891,http://the-yellows.eu/www.paypal.com/paypal/www.PayPal.com%20Full-Z/ffggf5g9652g6g526g2g6dgd2g6g26g5gf63g26g52g/,1,0,0,1,0,1,1,1,1,1,0,1,0,1
892,http://wpcgwadar.com/Mayor/Wm.php,1,0,0,0,0,0,0,1,1,1,0,1,0,1
893,http://brimkers.com/superprojects/aidss/,1,0,0,0,0,0,0,1,1,1,0,1,0,1
894,http://get-verifi.esy.es/recovery-chekpoint-login.html,1,0,0,1,0,2,2,1,1,1,0,1,0,1
895,http://tinyurl.com/lyol54j,1,0,0,0,0,0,0,1,1,1,0,0,1,0
896,http://the-yellows.eu/www.paypal.com/paypal/www.PayPal.com%20Full-Z/ffggf5g9652g6g526g2g6dgd2g6g26g5gf63g26g52g/webscr.html?cmd=5885d80a13c0db1f22d2300ef60a67593b79a4d03747447e6b625328d36121a1499117dc73395983f9cc3f9563f1f1da499117dc73395983f9cc3f9563f1f1da,1,0,0,1,0,1,1,1,1,1,0,1,0,1
897,http://adds-info-pages2017.hol.es/recovery-chekpoint-login.html,1,0,0,1,0,2,2,1,1,1,0,1,0,1
898,http://pc-virus-373n3lc.info/,1,0,0,1,0,0,0,1,1,1,0,1,0,1
899,http://theparlourbeautyrooms.ie/jimu/gmx/gmx.html,1,0,0,0,0,0,0,1,1,1,0,0,0,1
900,http://loogin-facebook-checkpoin7888.esy.es/confirmation/,1,0,0,1,0,0,2,1,1,1,0,1,0,1
901,http://studycanberra.com/boaa/step3.html,1,0,0,0,0,0,0,1,1,1,0,0,0,1
902,http://studycanberra.com/boaa/step2.html,1,0,0,0,0,0,0,1,1,1,0,0,0,1
903,http://studycanberra.com/boaa/step1.html,1,0,0,0,0,0,0,1,1,1,0,0,0,1
904,http://mobile-free.metulwx.com/mobile/impaye/8c38590d8b9294bd252db02c0e55650f/,1,0,0,1,0,0,1,1,1,1,0,0,1,1
905,https://www.chevysportsman.com/xxxxx/Aol/aol.htm,1,0,0,0,0,2,0,1,1,1,0,0,0,1
906,http://nasydco.com/wp-includes/paypal.com.au/webscr.html,1,0,0,0,0,1,2,1,1,1,0,0,0,1
907,http://notif-offices.esy.es/recovery-chekpoint-login.html,1,0,0,1,0,2,2,1,1,1,0,1,0,1
908,http://cover-acct2083.esy.es/index.html,1,0,0,1,0,2,0,1,1,1,0,1,0,1
909,http://skanke.no/wp-content/themes/moc.htm,1,0,0,0,0,0,0,1,1,1,0,0,0,1
910,http://wickedsickness.com/lkjshx/mailbox/index.php?email=abuse@usps.com,1,1,0,0,0,2,2,1,1,1,0,1,0,1
911,http://mailemacces.form2pay.com/accessmails.html,1,0,0,0,0,2,0,1,1,1,0,0,0,1
912,http://tinyurl.com/kqoverh,1,0,0,0,0,0,0,1,1,1,0,0,1,0
913,http://www.inhomecareidaho.com/wp-includes/news/dropbaka/07b4089c45eabdd3349d4d8ba473301a/pindex.php,1,0,0,0,0,2,1,1,1,1,0,0,0,1
914,http://selectonline24hs.com/protecao/mobi.php,1,0,0,0,0,0,0,1,1,1,0,1,0,1
915,http://selectonline24hs.com/protecao/,1,0,0,0,0,0,0,1,1,1,0,1,0,1
916,http://bit.ly/2oPEpec,1,0,0,0,0,0,0,1,1,1,0,0,1,0
917,http://www.theyolostore.com/js/calendar/skins/aqua/welcome/AOL/index-aol.html,1,0,0,0,0,2,1,1,1,1,0,0,0,1
918,http://question.pcubelive.com/investment/html/,1,0,0,0,0,0,0,1,1,1,0,0,0,1
919,http://kamazcentr.nichost.ru/media/k2/index2.html,1,0,0,0,0,2,0,1,1,1,0,0,0,1
920,https://bloggersport.org/wp/ice/019b523910bc10f01e6f1c97caa50942/,1,0,0,0,0,0,2,1,1,1,0,1,0,1
921,http://emax.kiev.ua/wp-admin/network/online/ppl/b5579b272d610f0640c300afb0bda1ce/,1,0,0,0,0,0,1,1,1,1,0,0,0,1
922,http://privatewebschool.esy.es/Mafioz0o_v1,1,0,0,0,0,0,0,1,1,1,0,1,0,1
923,http://privatewebschool.esy.es/Mafioz0o_v1/,1,0,0,0,0,0,0,1,1,1,0,1,0,1
924,https://forms.zohopublic.com/adminhelpdesk/form/Reunionformforindividual/formperma/b0e00045C9hHf46k0BK80mG4B,1,0,0,0,0,0,1,1,1,1,0,0,0,0
925,https://www.australinvestment.com/.NSGG/B/?77,1,0,0,0,0,2,0,1,1,1,0,0,1,1
926,http://medicareindiana.com/wp-includes/js/autoexcel/excel/excel.php?rand=13InboxLightaspxn.1774256418,1,0,0,0,0,2,1,1,1,1,0,0,0,1
927,http://jobduties.org/boj/bmg/,1,0,0,0,0,0,0,1,1,1,0,0,0,1
928,http://www.wanderfootventures.com/images/admin/match.html,1,0,0,0,0,2,2,1,1,1,0,1,0,1
929,http://w-reia.com/suntitle/new.php?cmd=login_submit&amp;id=6ff91205abed94a9442956f60ac89d896ff91205abed94a9442956f60ac89d89&amp;session=6ff91205abed94a9442956f60ac89d896ff91205abed94a9442956f60ac89d89,1,0,0,1,0,0,1,1,1,1,0,1,0,1
930,http://w-reia.com/bremer/new.php?cmd=login_submit&amp;id=c143d0f697734a26b7457c6d9081cc9fc143d0f697734a26b7457c6d9081cc9f&amp;session=c143d0f697734a26b7457c6d9081cc9fc143d0f697734a26b7457c6d9081cc9f,1,0,0,1,0,0,1,1,1,1,0,1,0,1
931,http://cenkershipping.com/wp-content/upload/moc.htm,1,0,0,0,0,0,0,1,1,1,0,0,0,1
932,http://www.mltmarine.com/ml/Tr4p/bf653e242e090f4367f03ec51d4c779e/,1,0,0,0,0,0,2,1,1,1,0,1,0,1
933,http://ultravioleta.com.br/webalizer/-/2017/Atualizacao.Santander-evite-transtornos/Atualizacao.Santander2016/,1,0,0,0,0,1,1,1,1,1,0,0,0,1
934,http://mundialpecas.com/gdc/wp-admiin/wp-admiin/admiinn/index.htm,1,0,0,0,0,0,2,1,1,1,0,0,0,1
935,http://subscribe-free.info/Mobiels37627/33fa0/07dc9/moncompte/index.php,1,0,0,1,0,0,2,1,1,1,0,1,0,1
936,http://payqal-com-secured.user-recover-id.igg.biz/da90b0e6d260ad69c12c7db6333dd256MjI4MTVhM2FjZWJkZmU3ZTJjYjYwNmZhMTAyMjkwYTA=/,1,0,0,1,0,2,1,1,1,1,0,0,0,1
937,https://www.australinvestment.com/.NSGG/B/?77 77772e6175737472616c696e766573746d656e742e636f6d,1,0,0,0,0,2,1,1,1,1,0,0,1,1
938,http://www.alaedincenter.com/.modul/.triads/board3/blackboard.htm,1,0,0,0,0,1,2,1,1,1,0,1,0,1
939,http://j8x.96.lt/f/,1,0,0,0,0,0,0,1,1,1,0,1,0,1
940,http://support-5560.hol.es/confirmation,1,0,0,1,0,0,0,1,1,1,0,1,0,1
941,http://vetsipujcka.cz/?aff=5ac2b411bebb7eb35cd52e89ebc7ad01891f404d,1,0,0,0,0,0,2,1,1,1,0,0,0,1
942,http://acct-recovery-check.esy.es/index.html,1,0,0,1,0,2,0,1,1,1,0,1,0,1
943,http://ulrickfdghj123456.com/kffjdjsk/Validation/,1,0,0,0,0,0,0,1,1,1,0,1,0,1
944,http://safety-check-64879.esy.es/index.html,1,0,0,1,0,2,0,1,1,1,0,1,0,1
945,http://forryscountrystore.com/wp-content/gallery/dpbx/,1,0,0,0,0,0,2,1,1,1,0,0,0,1
946,http://safety-check-98735.esy.es/index.html,1,0,0,1,0,2,0,1,1,1,0,1,0,1
947,http://usbank-auth37code.esy.es/USDB/Home/home/auth/,1,0,0,1,0,0,0,1,1,1,0,1,0,1
948,http://acct8877.esy.es/index.html,1,0,0,0,0,2,0,1,1,1,0,1,0,1
949,http://02929483338cocq.000webhostapp.com/1.html,1,0,0,0,0,2,0,1,1,1,0,0,0,0
950,http://safety-check-28365.esy.es/index.html,1,0,0,1,0,2,0,1,1,1,0,1,0,1
951,http://recover8544.esy.es/index.html,1,0,0,0,0,2,0,1,1,1,0,1,0,1
952,http://safety-check-67894.esy.es/index.html,1,0,0,1,0,2,0,1,1,1,0,1,0,1
953,https://1drv.ms/xs/s!AvfoNB0AXVhBqm2v9e3mLYZGm2Y8,1,0,0,0,0,0,0,1,1,1,0,0,0,1
954,http://ow.ly/2G1V30bdj5z,1,0,0,0,0,0,0,1,1,1,0,1,1,1
955,http://distrisopecas.com.br/contato/Adobepdf/,1,0,0,0,0,0,0,1,1,1,0,0,0,1
956,http://muvolam.com//yahu/yahoo/login_verify2&amp;.src=ym/mail.html,1,0,0,0,1,2,2,1,1,1,0,0,0,1
957,http://unitedgpdev.com/fonts/paglg/personas/,1,0,0,0,0,0,0,1,1,1,0,0,0,1
958,http://asyastil.com/cats/3/1/06/87zrazsazr4a9raz/,1,0,0,0,0,0,0,1,1,1,0,1,0,1
959,http://web-appsantander.com/pessoajuridica/index.html,1,0,0,1,0,0,0,1,1,1,0,1,0,1
960,http://fb-securityloginfo406txt.esy.es/recovery-chekpoint-login.html,1,0,0,1,0,2,2,1,1,1,0,1,0,1
961,http://fb-securityloginfo407txt.esy.es/recovery-chekpoint-login.html,1,0,0,1,0,2,2,1,1,1,0,1,0,1
962,https://www.paypal-customerfeedback.com/?c88n7v5znbn297v&lng=en_US,1,0,0,1,0,0,2,1,1,1,0,0,0,0
963,http://sign-app-privacy.hol.es/logins.php,1,0,0,1,0,2,0,1,1,1,0,1,0,1
964,http://fedex.com-0289.systems/d4f9b7694dfe6fb2424e2702b25e4c8f/,1,0,0,1,0,0,2,1,1,1,0,1,1,1
965,http://fedex.com-0289.systems/c020032173ca2ec8e69b523158bb67ee/,1,0,0,1,0,0,2,1,1,1,0,1,1,1
966,http://fedex.com-0289.systems/track.php,1,0,0,1,0,2,0,1,1,1,0,1,1,1
967,http://fedex.56690.services/rd01.htm,1,0,0,0,0,2,0,1,1,1,0,1,0,1
968,http://pleasantonassembly.org/vendor_extra/pear/xs/,1,0,0,0,0,0,0,1,1,1,0,0,0,1
969,http://cover-acct1029.esy.es/index.html,1,0,0,1,0,2,0,1,1,1,0,1,0,1
970,http://suspended-fb.hol.es/logins.php,1,0,0,1,0,2,0,1,1,1,0,1,0,1
971,http://freestyle.d934713.u-telcom.net/Boa_Fud_2016/home/login.php?cmd=login_submit&amp;id=da6b43395b9eb70818cef8dc78a3602eda6b43395b9eb70818cef8dc78a3602e&amp;session=da6b43395b9eb70818cef8dc78a3602eda6b43395b9eb70818cef8dc78a3602e,1,0,0,1,0,1,1,1,1,1,0,0,0,1
972,http://rooferexpert.com/css/8933617-dosar-nr-1817842015/394c-4735-8239-9c8f64a5248/botosani_firme/62d8fdbacfc03c476d4fb331d04bb3e8/?email=abuse@yahoo.com.com.com,1,1,0,0,0,1,1,1,1,1,0,0,1,1
973,http://demo.369usa.com/admin/mobile.free.fr/c5dd3c6e449f9a592032f9d54c987417/moncompte/confirmation.php,1,0,0,0,0,1,1,1,1,1,0,1,0,1
974,"http://dhalander.com.br/cadastro_cliente77/atendimento_pessoa_fisica/atualizar/index1.php?%20id=12,46,36,PM,119,4,04,u,30,12,o,Sunday.asp",1,0,0,0,0,1,1,1,1,1,0,0,0,1
975,http://classified38.ir/pedro/avast-verified-secured-shared-files-2017/document.php,1,0,0,0,0,0,1,1,1,1,0,1,0,1
976,http://jnep.sumdu.edu.ua/images/fra/fraaa/fraaaaa/9b4465016edb09ae73e4c0b2f1da1d44/,1,0,0,0,0,2,1,1,1,1,0,0,0,0
977,http://confifsk.sumdu.edu.ua/images/fra/fraaa/fraaaaa/index.php,1,0,0,0,0,1,2,1,1,1,0,0,0,0
978,https://www.gem.tools/shell/dejiwire/fmsk/garyspeed/23f054ce024a3113f0301273182520ca/,1,0,0,0,0,0,1,1,1,1,0,1,0,1
979,http://sunnsand.biz/pics/qgrpmkdbnfvcsxeropwkm/secureserver.caconexoes.com.br/home/login.php?cmd=login_submit&amp;id=ce1dda9883f9979fe2a11e8681740269ce1dda9883f9979fe2a11e8681740269&amp;session=ce1dda9883f9979fe2a11e8681740269ce1dda9883f9979fe2a11e8681740269,1,0,0,0,0,1,1,1,1,1,0,1,0,1
980,http://garrisoncontracting.ca/wp-content/gallery/doors/ele/,1,0,0,0,0,0,2,1,1,1,0,0,0,1
981,http://hecmk.com/doc/es/,1,0,0,0,0,0,0,1,1,1,0,1,0,1
982,http://unione-ae.com/gallery/Purchase/googledrive.php,1,0,0,1,0,0,0,1,1,1,0,0,0,1
983,http://payasgo.org/exoduse/review/index.php?name=abuse@synet.be,1,1,0,0,0,2,2,1,1,1,0,1,0,1
984,http://kalempong-godang-2017.16mb.com/blocked/recovery_login.html,1,0,0,1,0,2,2,1,1,1,0,1,0,1
985,http://unblocking-notice.co.nf/verify/index.htm,1,0,0,1,0,2,0,1,1,1,0,0,0,0
986,http://fb-secure-notifications.hol.es/service/index.php,1,0,0,1,0,2,2,1,1,1,0,1,0,1
987,http://radiocatolicalaconsentida.com/funciones/oba/DHLAUTO/DHLAUTO/DHL%20AUTO/dhl.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email=abuse@flbiofuelsllc.com&amp;.rand=13InboxLi,1,1,0,0,0,1,1,1,1,1,0,0,0,1
988,http://mobile-free.kofoed-fr.com/Compte/93843687342927348376/8325682376834768237648/09644/5d413/moncompte/index.php?clientid=16013,1,0,0,1,0,2,1,1,1,1,0,1,0,1
989,http://mashtaresort.com/mail.htm?_pageLabel=page_logonform&amp;cmd=LOB=RBGLogon&amp;secured_page=,1,0,0,0,0,0,1,1,1,1,0,0,1,1
990,http://mobile-free.kofoed-fr.com/Compte/93843687342927348376/8325682376834768237648/92029/d8cd1/moncompte/index.php?clientid=16013&amp;defaults=webhp?sourceid=chrome-instant&amp;ion=1&amp;espv=2&amp;ie=UTF-8,1,0,0,1,0,2,1,1,1,1,0,1,0,1
991,http://www.jomjb.com/adobeaa/JSK/Adobe/adobeaa/c508d1ed1a9423f3071c338285cc3792/,1,0,0,0,0,0,1,1,1,1,0,1,0,1
992,http://faboleena.com/js/infortis/jquery/plugins/minicolors/Ameli/PortailAS/appmanager/PortailAS/assure_somtc=true/33bc67b63168dcc8f929990039d7cccb/index_2.html,1,0,0,0,0,0,1,1,1,1,0,1,0,1
993,http://www.guzheng.com.my/libraries/joomla/session/storage/regional/2f8a3b8b8d138ec1436f68f5ef5c9288/Connexion.php,1,0,0,0,0,1,1,1,1,1,0,0,0,1
994,http://www.ioam.org.cn/plugins/system/AtendimentoCliente-98.890.332_/654fa6we54f6a4u6d5fi4fgu65o4fgh354d1f3ga2sd4fa8sdf7a9sdf.html,1,0,0,0,0,1,1,1,1,1,0,0,0,1
995,https://theparlourbeautyrooms.ie/dehl/Yah/T/Y1.html,1,0,0,0,0,0,0,1,1,1,0,0,0,1
996,http://loogin-facebook-settinggst.esy.es/confirmations/,1,0,0,1,0,0,2,1,1,1,0,1,0,1
997,http://halpcenter-acontscheck.esy.es/recovery-chekpoint-login.html,1,0,0,1,0,2,2,1,1,1,0,1,0,1
0,http://www.liquidgeneration.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
1,http://www.onlineanime.org/,0,0,0,0,0,0,0,1,1,1,0,1,0,1
2,http://www.ceres.dti.ne.jp/~nekoi/senno/senfirst.html,0,0,0,0,0,1,0,1,1,1,0,0,0,0
3,http://www.galeon.com/kmh/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
4,http://www.fanworkrecs.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
5,http://www.animehouse.com/,0,0,0,0,0,0,0,1,1,1,0,1,0,1
6,http://www2.117.ne.jp/~mb1996ax/enadc.html,0,0,0,0,0,1,0,1,1,1,0,0,0,1
7,http://archive.rhps.org/fritters/yui/index.html,0,0,0,0,0,2,0,1,1,1,0,0,0,1
8,http://www.freecartoonsex.com/,0,0,0,0,0,0,0,1,1,1,0,0,1,1
9,http://www.cutepet.org/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
10,http://www.taremeparadise.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
11,http://www.internetdump.com/users/pornographite/index1.html,0,0,0,0,0,2,2,1,1,1,0,0,0,1
12,http://darkkaminari.net,0,0,0,0,0,0,0,1,1,1,0,1,0,1
13,http://www.iei.net/~bkos1/velneko.htm,0,0,0,0,0,2,0,1,1,1,0,1,0,1
14,http://www9.kinghost.com/fetish/hentaibee/,0,0,0,0,0,0,0,1,1,1,0,0,1,0
15,http://www.jasonmeador.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
16,http://www.geocities.com/kaseychan17/index.html,0,0,0,0,0,2,0,1,1,1,0,0,0,0
17,http://www.angelfire.com/journal/coldlemonade/index.html,0,0,0,0,0,2,2,1,1,1,0,0,0,0
18,http://e.webring.com/hub?sid=&amp;ring=hentff98&amp;id=&amp;list,0,0,0,0,0,0,2,1,1,1,0,0,0,1
19,http://www.nemurokinenkan.net,0,0,0,0,0,0,0,1,1,1,0,1,0,1
20,http://j-heaven.tripod.com/library.htm,0,0,0,1,0,2,0,1,1,1,0,0,0,1
21,http://www.angelfire.com/poetry/nicolesstories/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
22,http://thesheeparecoming.tripod.com/papercrane/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
23,http://www.geocities.com/eddie_monsoon2002/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
24,http://www.shokushu.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
25,http://www.geocities.com/timessquare/arcade/7810/p_hgames.htm,0,0,0,0,0,2,2,1,1,1,0,0,0,0
26,http://www.hentaisocialclub.com/ganguro/index.html,0,0,0,0,0,2,0,1,1,1,0,0,0,1
27,http://ryogamasaki.netfirms.com/,0,0,0,0,0,0,0,1,1,1,0,1,0,0
28,http://members.tripod.com/~chaz16/3.html,0,0,0,0,0,2,0,1,1,1,0,0,0,0
29,http://www.hentai-comics.com/,0,0,0,1,0,0,0,1,1,1,0,0,0,1
30,http://www.jastusa.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
31,http://www.peachprincess.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
32,http://www.g-collections.com,0,0,0,1,0,0,0,1,1,1,0,0,0,1
33,http://www.hentai-games.com/,0,0,0,1,0,0,0,1,1,1,0,0,0,1
34,http://www.canadahentai.com,0,0,0,0,0,0,0,1,1,1,0,1,0,1
35,http://www.hirameki-int.com,0,0,0,1,0,0,0,1,1,1,0,0,1,1
36,http://www.himeyashop.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
37,http://www.jlist.com/,0,0,0,0,0,0,0,1,1,1,0,0,1,0
38,http://www.clubspooey.com/spooey/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
39,http://www.hentaigamer.com,0,0,0,0,0,0,0,1,1,1,0,0,0,1
40,http://www.pcrdist.com,0,0,0,0,0,0,0,1,1,1,0,0,1,1
41,http://www.densetsu.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
42,http://www.animetric.com/bgames.html,0,0,0,0,0,2,0,1,1,1,0,0,0,1
43,http://www.jmate.com/home.html,0,0,0,0,0,2,0,1,1,1,0,0,0,1
44,http://www.three-musketeers.net/mike/animeopinions.html,0,0,0,1,0,2,2,1,1,1,0,0,0,1
45,http://engbishoujo.tripod.com,0,0,0,0,0,0,0,1,1,1,0,0,0,1
46,http://www.somethingawful.com/hentai/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
47,http://www.geocities.com/aetus_kane/reviews.html,0,0,0,0,0,2,0,1,1,1,0,0,0,0
48,http://www.hentaigameszone.com,0,0,0,0,0,0,0,1,1,1,0,0,0,1
49,http://www.hentaineko.com/html_peekv/peek_vgames.shtml,0,0,0,0,0,2,2,1,1,1,0,0,0,1
50,http://www.asahi-net.or.jp/~uz9y-ab/yaoicomic.htm,0,0,0,1,0,1,0,1,1,1,0,0,0,0
51,http://www.geocities.com/tokyo/villa/9953/yaoimain.html,0,0,0,0,0,2,2,1,1,1,0,0,0,0
52,http://www.commonastherain.com/eros.html,0,0,0,0,0,2,0,1,1,1,0,0,0,1
53,http://www.angelfire.com/anime3/hoshinokaze/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
54,http://www.discarnate.com/boysnextdoor/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
55,http://www.geocities.com/spirestudio/index.htm,0,0,0,0,0,2,0,1,1,1,0,0,0,0
56,http://www.angelfire.com/me3/mandaplay/index.html,0,0,0,0,0,2,0,1,1,1,0,0,0,0
57,http://www.geocities.com/tokyo/courtyard/9155/carosmen.htm,0,0,0,0,0,2,2,1,1,1,0,0,0,0
58,http://members.tripod.com/~cheekokr/enter.html,0,0,0,0,0,2,0,1,1,1,0,0,0,0
59,http://www.aoihayashi.com/,0,0,0,0,0,0,0,1,1,1,0,0,0,1
60,http://www.geocities.com/shinji_is_my_man/,0,0,0,0,0,0,0,1,1,1,0,0,0,0
